Year_csis,Month_csis,Day_csis,State_csis,City_csis,Orientation_csis,vict_killed_csis,LE_status_csis,MIL_status_csis,Target_csis,Weapon_csis,Lat_csis,Long_csis,type_extremism_1,type_extremism_2,victim_category,victim_specific1,victim_specific2,susp_total,susp_hometown,susp_social_media_use
1999,3,27,New Jersey,Franklin,Violent Far-left,0,,,Business,Explosives and Incendiaries,40.510833,-74.573423,,,,,,,,
1999,3,26,District of Columbia,Washington,Violent Far-right,0,,,"Government, Military, and Police",Explosives and Incendiaries,38.908642,-77.015381,,,,,,,,
1999,3,19,New Mexico,Santa Fe,Violent Far-right,0,,,Other,Explosives and Incendiaries,35.686975,-105.937799,,,,,,,,
1999,3,16,New Mexico,Albuquerque,Violent Far-right,0,,,Abortion Related,Explosives and Incendiaries,35.08418,-106.648639,,,,,,,,
1999,3,13,North Carolina,Asheville,Violent Far-right,0,,,Abortion Related,Explosives and Incendiaries,35.59846,-82.553144,,,,,,,,
1998,12,26,Oregon,Medford,Violent Far-left,0,,,"Government, Military, and Police",Explosives and Incendiaries,42.357411,-122.861072,,,,,,,,
1998,10,29,Washington,Spokane,Violent Far-right,1,,,"Government, Military, and Police",Firearms,47.6588,-117.426,,,,,,,,
1998,10,23,New York,Amherst,Violent Far-right,1,,,Abortion Related,Firearms,42.978371,-78.799942,,,,,,,,
1998,10,19,Colorado,Vail,Violent Far-left,0,,,Business,Explosives and Incendiaries,39.640261,-106.374272,,,,,,,,
1998,10,11,Wyoming,Rock Springs,Violent Far-left,0,,,"Government, Military, and Police",Explosives and Incendiaries,41.58616,-109.222772,,,,,,,,
1998,10,3,North Carolina,Lakedale,Violent Far-right,0,,,Abortion Related,Explosives and Incendiaries,35.078014,-78.963646,,,,,,,,
1998,9,21,California,Arcata,Violent Far-left,0,,,Business,Explosives and Incendiaries,40.86743,-124.085154,,,,,,,,
1998,9,8,North Carolina,Fayetteville,Violent Far-right,0,,,Abortion Related,Explosives and Incendiaries,35.078014,-78.963646,,,,,,,,
1998,8,26,District of Columbia,Washington,Violent Far-right,0,,,"Government, Military, and Police",Explosives and Incendiaries,38.9072,-77.0369,,,,,,,,
1998,8,21,Ohio,Columbus,Violent Far-right,0,,,Abortion Related,Explosives and Incendiaries,39.96196,-83.002984,,,,,,,,
1998,7,16,New Jersey,Paramus,Violent Far-left,0,,,Business,Explosives and Incendiaries,40.944407,-74.070626,,,,,,,,
1998,7,9,Puerto Rico,Guaynabo,Ethnonationalist,0,,,Transportation and Infrastructure,Explosives and Incendiaries,18.357497,-66.111137,,,,,,,,
1998,7,1,Texas,McAllen,Violent Far-right,0,,,"Government, Military, and Police",Other,26.2034,-98.23,,,,,,,,
1998,6,27,New Mexico,Santa Fe,Violent Far-right,0,,,Private Individuals,Explosives and Incendiaries,35.686975,-105.937799,,,,,,,,
1998,6,24,Puerto Rico,Santa Isabel,Ethnonationalist,0,,,Business,Explosives and Incendiaries,17.966072,-66.404858,,,,,,,,
1998,6,21,Washington,Olympia,Violent Far-left,0,,,"Government, Military, and Police",Explosives and Incendiaries,47.039225,-122.891429,,,,,,,,
1998,6,9,Puerto Rico,Rio Piedras,Ethnonationalist,0,,,Business,Explosives and Incendiaries,18.386932,-66.061127,,,,,,,,
1998,6,7,Texas,Jasper,Violent Far-right,1,,,Private Individuals,Vehicle,30.9202,-93.9966,,,,,,,,
1998,5,4,Florida,Wimauma,Violent Far-left,0,,,Business,Explosives and Incendiaries,27.713726,-82.29624,,,,,,,,
1998,4,14,New Mexico,Santa Fe,Violent Far-right,0,,,Private Individuals,Explosives and Incendiaries,35.686975,-105.937799,,,,,,,,
1998,4,8,New Jersey,River Edge,Violent Far-right,0,,,"Government, Military, and Police",Other,40.9287,-74.0399,,,,,,,,
1998,4,6,North Dakota,Fargo,Violent Far-right,0,,,Abortion Related,Explosives and Incendiaries,46.877257,-96.790247,,,,,,,,
1998,4,1,California,Pacific Beach,Violent Far-right,0,,,Abortion Related,Explosives and Incendiaries,32.795975,-117.239659,,,,,,,,
1998,3,31,Puerto Rico,Arecibo,Ethnonationalist,0,,,Transportation and Infrastructure,Explosives and Incendiaries,18.47239,-66.719734,,,,,,,,
1998,3,0,Michigan,Battle Creek,Violent Far-right,0,,,"Government, Military, and Police",Explosives and Incendiaries,42.3212,-85.1797,,,,,,,,
1998,2,23,Illinois/Michigan,,Violent Far-right,0,,,Multiple,Explosives and Incendiaries,,,,,,,,,,
1998,2,23,New York,Rochester,Violent Far-left,0,,,Private Individuals,Threats or Hoaxes,43.233838,-77.571695,,,,,,,,
1998,1,29,Alabama,Birmingham,Violent Far-right,1,,Veteran,Abortion Related,Explosives and Incendiaries,33.520295,-86.811504,,,,,,,,
1997,11,30,Oregon,Burns,Violent Far-left,0,,,"Government, Military, and Police",Explosives and Incendiaries,43.58604,-119.054654,,,,,,,,
1997,10,28,New York,Fairport,Violent Far-right,0,,,Abortion Related,Firearms,43.10106,-77.441914,,,,,,,,
1997,7,31,New York,New York City,Ethnonationalist,0,,,Transportation and Infrastructure,Explosives and Incendiaries,40.7128,-74.006,,,,,,,,
1997,7,22,Alabama,Tuscaloosa,Violent Far-right,0,,,Abortion Related,Explosives and Incendiaries,33.210435,-87.566214,,,,,,,,
1997,7,21,Oregon,Redmond,Violent Far-left,0,,,Business,Explosives and Incendiaries,44.272591,-121.169856,,,,,,,,
1997,7,4,Texas,Fort Hood,Violent Far-right,0,,,"Government, Military, and Police",Explosives and Incendiaries,31.195,-97.7413,,,,,,,,
1997,6,12,Florida,Jacksonville,Violent Far-right,0,,,Business,Unknown,30.3322,-81.6557,,,,,,,,
1997,5,23,Oregon,Portland,Violent Far-right,0,,,Abortion Related,Explosives and Incendiaries,45.511795,-122.675629,,,,,,,,
1997,5,6,North Carolina,Greensboro,Violent Far-right,0,,,Abortion Related,Explosives and Incendiaries,36.068994,-79.794704,,,,,,,,
1997,5,6,Washington,Yakima,Violent Far-right,0,,,Abortion Related,Explosives and Incendiaries,46.604135,-120.507049,,,,,,,,
1997,5,3,Colorado,Colorado Springs,Violent Far-right,0,,,"Government, Military, and Police",Explosives and Incendiaries,38.864281,-104.778412,,,,,,,,
1997,4,27,Texas,Fort Davis,Ethnonationalist,0,,,"Government, Military, and Police",Firearms,30.588498,-103.894658,,,,,,,,
1997,4,26,Texas,Dallas,Violent Far-right,0,,,Religious Institutions,Firearms,32.778155,-96.795404,,,,,,,,
1997,4,22,Texas,Bridgeport,Violent Far-right,0,,,Business,Explosives and Incendiaries,33.2101,-97.7548,,,,,,,,
1997,4,2,Montana,Bozeman,Violent Far-right,0,,,Abortion Related,Explosives and Incendiaries,45.679325,-111.033184,,,,,,,,
1997,4,0,Florida,Tampa,Violent Far-right,0,,,Business,Explosives and Incendiaries,27.9506,-82.4572,,,,,,,,
1997,3,26,Michigan,Kalamazoo,Violent Far-right,0,,,"Government, Military, and Police",Explosives and Incendiaries,42.2917,-85.5872,,,,,,,,
1997,3,18,Utah,Ogden,Violent Far-left,0,,,Business,Explosives and Incendiaries,41.222365,-111.970459,,,,,,,,
1997,3,18,California,Davis,Violent Far-left,0,,,Educational Institution,Explosives and Incendiaries,38.538232,-121.761712,,,,,,,,
1997,3,17,California,Bakersfield,Violent Far-right,0,,,Abortion Related,Explosives and Incendiaries,35.373222,-119.018793,,,,,,,,
1997,3,11,Utah,Sandy,Violent Far-left,0,,,Business,Explosives and Incendiaries,40.564938,-111.839048,,,,,,,,
1997,3,8,California,Los Angeles,Violent Far-right,0,,,Abortion Related,Explosives and Incendiaries,34.097866,-118.407379,,,,,,,,
1997,2,23,New York,New York City,Ethnonationalist,1,,,Private Individuals,Firearms,40.697132,-73.931351,,,,,,,,
1997,2,21,Georgia,Atlanta,Violent Far-right,0,,Veteran,Business,Explosives and Incendiaries,33.764496,-84.432083,,,,,,,,
1997,2,18,Virginia,Falls Church,Violent Far-right,0,,,Abortion Related,Explosives and Incendiaries,38.88549,-77.173624,,,,,,,,
1997,2,13,Florida,Jacksonville,Ethnonationalist,0,,,Religious Institutions,Explosives and Incendiaries,30.33138,-81.655799,,,,,,,,
1997,2,1,Oklahoma,Tulsa,Violent Far-right,0,,,Abortion Related,Firearms,36.149745,-95.993334,,,,,,,,
1997,1,19,Oklahoma,Tulsa,Violent Far-right,0,,,Abortion Related,Explosives and Incendiaries,36.149745,-95.993334,,,,,,,,
1997,1,16,Georgia,Atlanta,Violent Far-right,0,,Veteran,Abortion Related,Explosives and Incendiaries,33.764496,-84.432083,,,,,,,,
1997,1,2,Kansas/DC/New York,Leavenworth/DC/NYC,Religious,0,,,"Government, Military, and Police",Explosives and Incendiaries,39.31927,-94.915599,,,,,,,,
1997,1,1,Oklahoma,Tulsa,Violent Far-right,0,,,Abortion Related,Explosives and Incendiaries,36.149745,-95.993334,,,,,,,,
1996,12,18,Louisiana,New Orleans,Violent Far-right,0,,,Abortion Related,Melee,29.951027,-90.071422,,,,,,,,
1996,12,1,Arizona,Phoenix,Violent Far-right,0,,,Abortion Related,Explosives and Incendiaries,33.44826,-112.075774,,,,,,,,
1996,12,0,Oklahoma,Tulsa,Violent Far-right,0,,,"Government, Military, and Police",Explosives and Incendiaries,36.154,-95.9928,,,,,,,,
1996,11,12,Minnesota,Bloomington,Violent Far-left,0,,,Business,Explosives and Incendiaries,44.820491,-93.306364,,,,,,,,
1996,11,1,Missouri,Hannibal,Violent Far-right,0,,,Abortion Related,Explosives and Incendiaries,39.70355,-91.376109,,,,,,,,
1996,10,30,Oregon,Oakridge,Violent Far-left,0,,,"Government, Military, and Police",Explosives and Incendiaries,43.747695,-122.456799,,,,,,,,
1996,10,28,Oregon,Detroit,Violent Far-left,0,,,"Government, Military, and Police",Explosives and Incendiaries,44.73573,-122.150849,,,,,,,,
1996,10,11,West Virginia,Clarksburg,Violent Far-right,0,,,"Government, Military, and Police",Explosives and Incendiaries,39.2806,-80.3445,,,,,,,,
1996,10,7,Oregon,Portland,Violent Far-right,0,,,Business,Explosives and Incendiaries,45.5051,-122.675,,,,,,,,
1996,10,3,California,Lancaster,Violent Far-right,0,,,Business,Explosives and Incendiaries,34.698905,-118.144779,,,,,,,,
1996,9,18,Oklahoma,Broken Arrow,Violent Far-right,0,,,Abortion Related,Explosives and Incendiaries,36.050845,-95.789504,,,,,,,,
1996,9,10,Arizona,Tempe,Violent Far-right,0,,,Abortion Related,Melee,33.42551,-111.937419,,,,,,,,
1996,9,1,Oklahoma,Broken Arrow,Violent Far-right,0,,,Abortion Related,Explosives and Incendiaries,36.050845,-95.789504,,,,,,,,
1996,8,31,Tennessee,Piperton,Violent Far-left,0,,,Business,Explosives and Incendiaries,35.04819,-89.620111,,,,,,,,
1996,8,16,Utah,West Jordan,Violent Far-left,0,,,Business,Explosives and Incendiaries,40.60675,-111.938754,,,,,,,,
1996,7,27,Washington,Bellingham,Violent Far-right,0,,,Transportation and Infrastructure,Explosives and Incendiaries,48.7519,-122.4787,,,,,,,,
1996,7,27,Georgia,Atlanta,Violent Far-right,1,,Veteran,Private Individuals,Explosives and Incendiaries,33.764496,-84.432083,,,,,,,,
1996,7,12,Washington,Spokane Valley,Violent Far-right,0,,,Abortion Related,Explosives and Incendiaries,47.65878,-117.426047,,,,,,,,
1996,7,11,Florida,Miami,Ethnonationalist,0,,,Business,Explosives and Incendiaries,25.774591,-80.214195,,,,,,,,
1996,7,7,Idaho,Boise,Violent Far-right,0,,,Abortion Related,Explosives and Incendiaries,43.618518,-116.214619,,,,,,,,
1996,7,0,Arizona,Phoenix,Violent Far-right,0,,,"Government, Military, and Police",Explosives and Incendiaries,33.4484,-112.074,,,,,,,,
1996,5,23,Idaho,Boise,Violent Far-right,0,,,Abortion Related,Explosives and Incendiaries,43.618518,-116.214619,,,,,,,,
1996,5,20,Texas,Laredo,Violent Far-right,0,,,"Government, Military, and Police",Explosives and Incendiaries,27.53052,-99.48005,,,,,,,,
1996,4,29,Washington,Spokane,Violent Far-right,0,,,"Government, Military, and Police",Explosives and Incendiaries,47.65878,-117.426047,,,,,,,,
1996,4,12,California,Vacaville,Violent Far-right,0,,,"Government, Military, and Police",Explosives and Incendiaries,38.351355,-121.993429,,,,,,,,
1996,4,12,Mississippi,Jackson,Violent Far-right,1,,Veteran,Private Individuals,Firearms,32.2988,-90.1848,,,,,,,,
1996,4,1,Washington,Spokane,Violent Far-right,0,,,Journalists and Media,Explosives and Incendiaries,47.65713,-117.247864,,,,,,,,
1996,4,0,Georgia,Macon,Violent Far-right,0,,,"Government, Military, and Police",Explosives and Incendiaries,32.8407,-83.6324,,,,,,,,
1996,3,25,Montana,Brusett,Violent Far-right,0,,,"Government, Military, and Police",Unknown,47.4264,-107.3184,,,,,,,,
1996,3,0,Florida,Tampa,Violent Far-right,0,,,"Government, Military, and Police",Firearms,27.9506,-82.4572,,,,,,,,
1996,1,14,Oregon,Grants Pass,Violent Far-right,0,,,Abortion Related,Explosives and Incendiaries,42.44321,-123.324639,,,,,,,,
1996,1,5,District of Columbia,Washington,Ethnonationalist,0,,,Private Individuals,Explosives and Incendiaries,38.908642,-77.015381,,,,,,,,
1996,1,1,Alabama,Opelika,Violent Far-right,0,,,Religious Institutions,Explosives and Incendiaries,32.6505,-85.380649,,,,,,,,
1995,12,24,Oregon,Eugene,Violent Far-left,0,,,Business,Explosives and Incendiaries,44.04992,-123.088544,,,,,,,,
1995,12,19,Ohio,Sylvania,Violent Far-right,0,,Veteran,Business,Firearms,41.715575,-83.704249,,,,,,,,
1995,12,18,Nevada,Reno,Violent Far-right,0,,,"Government, Military, and Police",Explosives and Incendiaries,39.527395,-119.813414,,,,,,,,
1995,12,8,New York,New York City,Violent Far-left,7,,,Business,Firearms,40.697132,-73.931351,,,,,,,,
1995,12,7,North Carolina,Fayetteville,Violent Far-right,2,,Veteran,Private Individuals,Firearms,35.078014,-78.963646,,,,,,,,
1995,11,22,Missouri,St. Louis,Violent Far-right,0,,Veteran,Business,Firearms,38.62774,-90.199514,,,,,,,,
1995,11,7,Florida,Clearwater,Violent Far-right,0,,,Abortion Related,Explosives and Incendiaries,27.9656,-82.799764,,,,,,,,
1995,11,2,Florida,St. Petersburg,Violent Far-right,0,,,Abortion Related,Explosives and Incendiaries,27.771185,-82.639319,,,,,,,,
1995,11,0,Oklahoma,Muskogee,Violent Far-right,0,,,Multiple,Explosives and Incendiaries,35.7479,-95.3697,,,,,,,,
1995,10,13,New York,New York City,Violent Far-right,0,,,Transportation and Infrastructure,Explosives and Incendiaries,40.697132,-73.931351,,,,,,,,
1995,10,9,Arizona,Hyder,Violent Far-right,1,,,Transportation and Infrastructure,Other,33.014992,-113.352173,,,,,,,,
1995,9,18,Wyoming,Jackson,Violent Far-right,0,,,Business,Explosives and Incendiaries,43.47997,-110.762354,,,,,,,,
1995,9,0,Texas,Austin,Violent Far-right,0,,,"Government, Military, and Police",Explosives and Incendiaries,30.2672,-97.7431,,,,,,,,
1995,8,30,Wisconsin,Madison,Violent Far-right,0,,Veteran,Business,Firearms,43.125163,-89.309099,,,,,,,,
1995,8,29,Florida,St. Petersburg,Violent Far-right,0,,,Abortion Related,Explosives and Incendiaries,27.771185,-82.639319,,,,,,,,
1995,8,28,Oregon,Grants Pass,Violent Far-right,0,,,Abortion Related,Explosives and Incendiaries,42.44321,-123.324639,,,,,,,,
1995,8,21,Florida,St. Petersburg,Violent Far-right,0,,,Abortion Related,Explosives and Incendiaries,27.771185,-82.639319,,,,,,,,
1995,8,16,Missouri,Bridgeton,Violent Far-right,0,,Veteran,Business,Explosives and Incendiaries,38.755299,-90.406378,,,,,,,,
1995,8,5,Nevada,Carson City,Violent Far-right,0,,,"Government, Military, and Police",Explosives and Incendiaries,39.164885,-119.766999,,,,,,,,
1995,7,0,Washington,Spokane,Violent Far-right,0,,,"Government, Military, and Police",Explosives and Incendiaries,47.6588,-117.426,,,,,,,,
1995,6,22,Wisconsin,Glendale,Violent Far-right,0,,Veteran,Business,Firearms,43.125946,-87.928409,,,,,,,,
1995,6,21,South Carolina,Manning,Violent Far-right,0,,,Religious Institutions,Explosives and Incendiaries,33.60939,-80.209839,,,,,,,,
1995,6,20,South Carolina,Greeleyville,Violent Far-right,0,,,Religious Institutions,Explosives and Incendiaries,33.577784,-79.988963,,,,,,,,
1995,6,15,Utah,Murray,Violent Far-left,0,,,Business,Explosives and Incendiaries,40.656914,-111.888363,,,,,,,,
1995,6,10,Utah,Salt Lake City,Violent Far-left,0,,,Business,Explosives and Incendiaries,40.733502,-111.89398,,,,,,,,
1995,5,23,Kentucky,Louisville,Violent Far-right,0,,Veteran,Business,Firearms,38.25486,-85.766404,,,,,,,,
1995,5,4,Ohio,Canton,Violent Far-right,0,,,Abortion Related,Explosives and Incendiaries,40.79781,-81.371569,,,,,,,,
1995,4,24,California,Sacramento,Violent Far-left,1,,,Private Individuals,Explosives and Incendiaries,38.579065,-121.491014,,,,,,,,
1995,4,22,Michigan,Warren,Violent Far-right,0,,,Abortion Related,Firearms,42.511115,-83.028519,,,,,,,,
1995,4,19,Oklahoma,Oklahoma City,Violent Far-right,168,,Veteran,"Government, Military, and Police",Explosives and Incendiaries,35.472015,-97.520354,,,,,,,,
1995,4,15,California,Aptos,Violent Far-left,0,,,Business,Explosives and Incendiaries,36.977173,-121.899402,,,,,,,,
1995,4,14,New York,DeWitt,Violent Far-left,0,,,Business,Explosives and Incendiaries,43.038712,-76.073792,,,,,,,,
1995,4,13,Florida,Jacksonville,Violent Far-right,0,,,"Government, Military, and Police",Explosives and Incendiaries,30.33138,-81.655799,,,,,,,,
1995,4,11,New York,DeWitt,Violent Far-left,0,,,Business,Explosives and Incendiaries,43.038712,-76.073792,,,,,,,,
1995,4,0,Pennsylvania,Delaware Water Gap,Violent Far-right,0,,,"Government, Military, and Police",Explosives and Incendiaries,40.9793,-75.143,,,,,,,,
1995,3,30,Nevada,Carson City,Violent Far-right,0,,,"Government, Military, and Police",Explosives and Incendiaries,39.164885,-119.766999,,,,,,,,
1995,3,29,Iowa,Des Moines,Violent Far-right,0,,Veteran,Business,Firearms,41.579662,-93.621506,,,,,,,,
1995,3,28,Nevada,Lamoille,Violent Far-right,0,,,"Government, Military, and Police",Explosives and Incendiaries,40.729069,-115.47876,,,,,,,,
1995,3,18,Colorado,Denver,Violent Far-right,0,,,Abortion Related,Melee,39.758968,-104.876305,,,,,,,,
1995,3,6,Virginia,Norfolk,Violent Far-right,0,,,Abortion Related,Explosives and Incendiaries,36.846825,-76.285069,,,,,,,,
1995,2,28,California,San Francisco,Violent Far-right,0,,,Abortion Related,Explosives and Incendiaries,37.755363,-122.443352,,,,,,,,
1995,2,24,New Mexico,Albuquerque,Violent Far-right,0,,,Abortion Related,Explosives and Incendiaries,35.08418,-106.648639,,,,,,,,
1995,2,21,California,Santa Cruz,Violent Far-right,0,,,Abortion Related,Explosives and Incendiaries,36.974025,-122.030954,,,,,,,,
1995,2,15,California,San Luis Obispo,Violent Far-right,0,,,Abortion Related,Explosives and Incendiaries,35.28552,-120.662519,,,,,,,,
1995,2,11,California,Santa Barbara,Violent Far-right,0,,,Abortion Related,Explosives and Incendiaries,34.419255,-119.698869,,,,,,,,
1995,2,9,California,Ventura,Violent Far-right,0,,,Abortion Related,Explosives and Incendiaries,34.274606,-119.229202,,,,,,,,
1995,1,29,Tennessee,Columbia/Mt. Pleasant,Violent Far-right,0,,,Religious Institutions,Explosives and Incendiaries,35.615725,-87.035447,,,,,,,,
1995,1,28,New York,Huntington,Violent Far-right,0,,,Abortion Related,Firearms,40.868154,-73.425676,,,,,,,,
1995,1,18,Oregon,Murphy,Violent Far-right,0,,,Abortion Related,Explosives and Incendiaries,42.348135,-123.334877,,,,,,,,
1995,1,2,New Mexico,Albuquerque,Violent Far-right,0,,,Abortion Related,Explosives and Incendiaries,35.08418,-106.648639,,,,,,,,
1994,12,31,Virginia,Norfolk,Violent Far-right,0,,,Abortion Related,Firearms,36.846825,-76.285069,,,,,,,,
1994,12,30,Massachusetts,Brookline,Violent Far-right,2,,,Abortion Related,Firearms,42.331779,-71.121182,,,,,,,,
1994,12,27,Missouri,Maryland Heights,Violent Far-right,0,,Veteran,Business,Firearms,38.716635,-90.436829,,,,,,,,
1994,12,14,Kansas/Missouri,Kansas City,Violent Far-right,0,,,Abortion Related,Explosives and Incendiaries,39.113789,-94.765358,,,,,,,,
1994,12,14,New York,Albany,Other,0,,,Educational Institution,Firearms,42.651445,-73.755254,,,,,,,,
1994,12,13,Virginia,Newport News,Violent Far-right,0,,,Abortion Related,Explosives and Incendiaries,36.980292,-76.427556,,,,,,,,
1994,12,10,South Dakota,Rapid City,Violent Far-right,0,,,Abortion Related,Explosives and Incendiaries,44.081165,-103.230889,,,,,,,,
1994,12,10,New Jersey,Caldwell,Violent Far-left,1,,,Business,Explosives and Incendiaries,40.841437,-74.276645,,,,,,,,
1994,12,9,Ohio,Middleburg Heights,Violent Far-right,0,,Veteran,Business,Firearms,41.371738,-81.810877,,,,,,,,
1994,11,11,Iowa,Des Moines,Violent Far-right,0,,Veteran,Business,Firearms,41.579662,-93.621506,,,,,,,,
1994,11,4,Florida,Miami,Ethnonationalist,0,,,Business,Explosives and Incendiaries,25.774591,-80.214195,,,,,,,,
1994,11,3,California,San Rafael,Violent Far-right,0,,,Abortion Related,Explosives and Incendiaries,37.97457,-122.532474,,,,,,,,
1994,10,29,District of Columbia,Washington,Violent Far-right,0,,Veteran,"Government, Military, and Police",Firearms,38.908642,-77.015381,,,,,,,,
1994,10,25,Ohio,Columbus,Violent Far-right,0,,Veteran,Business,Explosives and Incendiaries,39.96196,-83.002984,,,,,,,,
1994,10,17,California,San Jose,Violent Far-right,0,,,Abortion Related,Explosives and Incendiaries,37.338475,-121.885794,,,,,,,,
1994,10,16,Texas,Lubbock,Violent Far-right,1,,,Private Individuals,Firearms,33.577858,-101.854814,,,,,,,,
1994,10,15,Maine,Strong,Violent Far-left,0,,,Business,Explosives and Incendiaries,44.815869,-70.218229,,,,,,,,
1994,10,11,Montana,Kalispell,Violent Far-right,0,,,Abortion Related,Explosives and Incendiaries,48.20164,-114.314901,,,,,,,,
1994,10,9,California,Redding/Chico,Violent Far-right,0,,,Abortion Related,Explosives and Incendiaries,40.587515,-122.392934,,,,,,,,
1994,9,21,Kansas,Overland Park,Violent Far-right,0,,Veteran,Business,Firearms,38.984895,-94.671684,,,,,,,,
1994,9,6,California,Yuba City,Violent Far-right,0,,,Religious Institutions,Explosives and Incendiaries,39.14076,-121.619399,,,,,,,,
1994,9,5,Florida,Miami,Ethnonationalist,0,,,Journalists and Media,Explosives and Incendiaries,25.774591,-80.214195,,,,,,,,
1994,8,10,Minnesota,Brainerd,Violent Far-right,0,,,Abortion Related,Explosives and Incendiaries,46.353165,-94.200689,,,,,,,,
1994,8,9,Vermont,St. Albans,Violent Far-right,0,,,Abortion Related,Explosives and Incendiaries,44.81302,-73.083034,,,,,,,,
1994,7,31,Washington,Scott Lake,Violent Far-left,0,,,Business,Explosives and Incendiaries,46.919086,-122.939912,,,,,,,,
1994,7,30,Virginia,Falls Church,Violent Far-right,0,,,Abortion Related,Explosives and Incendiaries,38.88549,-77.173624,,,,,,,,
1994,7,29,Florida,Pensacola,Violent Far-right,2,,,Abortion Related,Firearms,30.420845,-87.217239,,,,,,,,
1994,7,27,Washington,Scott Lake,Violent Far-left,0,,,Business,Explosives and Incendiaries,46.919086,-122.939912,,,,,,,,
1994,6,8,Ohio,Springdale,Violent Far-right,0,,Veteran,Business,Firearms,39.291087,-84.482954,,,,,,,,
1994,3,30,Ohio,Cincinnati,Violent Far-right,0,,,Journalists and Media,Explosives and Incendiaries,39.103175,-84.511981,,,,,,,,
1994,3,9,Florida,Miami,Ethnonationalist,1,,,Private Individuals,Firearms,25.774591,-80.214195,,,,,,,,
1994,3,4,Wisconsin,Green Bay,Violent Far-right,0,,Veteran,Business,Firearms,44.512795,-88.010159,,,,,,,,
1994,3,1,New York,New York City,Ethnonationalist,1,,,Private Individuals,Firearms,40.697132,-73.931351,,,,,,,,
1994,3,0,Florida,Tampa,Violent Far-right,0,,,"Government, Military, and Police",Explosives and Incendiaries,27.9506,-82.4572,,,,,,,,
1994,2,15,Iowa,Davenport,Violent Far-right,0,,Veteran,Business,Firearms,41.523505,-90.577549,,,,,,,,
1994,1,30,California,San Diego,Violent Far-left,0,,,Business,Explosives and Incendiaries,32.715695,-117.161719,,,,,,,,
1994,1,28,Illinois,Chicago,Ethnonationalist,0,,,Educational Institution,Explosives and Incendiaries,41.842602,-87.681229,,,,,,,,
1994,1,27,California,San Diego,Violent Far-left,0,,,Business,Explosives and Incendiaries,32.715695,-117.161719,,,,,,,,
1994,1,25,Iowa,Ames,Violent Far-right,0,,Veteran,Business,Firearms,42.025345,-93.620199,,,,,,,,
1994,1,6,New York,New York City,Ethnonationalist,0,,,Private Individuals,Explosives and Incendiaries,40.697132,-73.931351,,,,,,,,
1994,1,0,Connecticut,Wallingford,Violent Far-right,0,,,Unknown,Explosives and Incendiaries,41.457,-72.8231,,,,,,,,
1994,1,0,Montana,Helena,Violent Far-right,0,,,Abortion Related,Explosives and Incendiaries,46.58976,-112.021204,,,,,,,,
